,caseid_new,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more
1229,1888561,republican,republican,partner earned more,1,1.0,0.0
1230,1890241,republican,democrat,partner earned more,0,1.0,0.0
1231,1891561,republican,republican,i earned more,1,1.0,1.0
1232,1892215,no preference,republican,partner earned more,0,1.0,0.0
1233,1894396,democrat,democrat,partner earned more,1,1.0,0.0
1234,1897225,republican,democrat,i earned more,0,1.0,1.0
1235,1898671,no preference,democrat,i earned more,0,1.0,1.0
1236,1900391,no preference,other,partner earned more,0,1.0,0.0
1237,1901531,no preference,democrat,partner earned more,0,1.0,0.0
1238,1902385,republican,democrat,partner earned more,0,1.0,0.0
1239,1904661,democrat,democrat,i earned more,1,1.0,1.0
1240,1905431,democrat,republican,i earned more,0,1.0,1.0
1241,1906461,"another party, please specify",republican,partner earned more,0,1.0,0.0
1242,1907225,"another party, please specify",other,i earned more,0,1.0,1.0
1243,1908381,republican,republican,i earned more,1,1.0,1.0
1244,1910205,democrat,democrat,i earned more,1,1.0,1.0
1245,1912446,republican,democrat,i earned more,0,1.0,1.0
1246,1914291,democrat,democrat,partner earned more,1,1.0,0.0
1247,1915281,republican,republican,i earned more,1,1.0,1.0
1248,1918441,democrat,democrat,i earned more,1,1.0,1.0
1249,1919431,democrat,democrat,i earned more,1,1.0,1.0
1250,1922632,democrat,democrat,i earned more,1,1.0,1.0
1251,1924581,no preference,republican,i earned more,0,1.0,1.0
1252,1925511,republican,republican,partner earned more,1,1.0,0.0
1253,1926366,democrat,democrat,partner earned more,1,1.0,0.0
1254,1928351,democrat,democrat,partner earned more,1,1.0,0.0
1255,1929641,republican,republican,i earned more,1,1.0,1.0
1256,1930531,independent,democrat,i earned more,0,1.0,1.0
1257,1932416,democrat,democrat,we earned about the same amount,1,0.0,
1258,1933576,no preference,democrat,i earned more,0,1.0,1.0
1259,1935281,democrat,democrat,partner earned more,1,1.0,0.0
1260,1936281,republican,republican,we earned about the same amount,1,0.0,
1261,1942291,democrat,democrat,partner earned more,1,1.0,0.0
1262,1944641,republican,republican,partner earned more,1,1.0,0.0
1263,1947301,republican,democrat,partner earned more,0,1.0,0.0
1264,1950461,independent,republican,i earned more,0,1.0,1.0
1265,1952535,democrat,democrat,partner earned more,1,1.0,0.0
1266,1953441,no preference,republican,i earned more,0,1.0,1.0
1267,1954621,democrat,democrat,we earned about the same amount,1,0.0,
1268,1958331,republican,republican,i earned more,1,1.0,1.0
1269,1959311,independent,democrat,i earned more,0,1.0,1.0
1270,1960361,republican,republican,i earned more,1,1.0,1.0
1271,1963361,republican,republican,i earned more,1,1.0,1.0
1272,1964531,republican,republican,i earned more,1,1.0,1.0
1273,1965401,democrat,democrat,i earned more,1,1.0,1.0
1274,1966581,independent,democrat,partner earned more,0,1.0,0.0
1275,1967711,democrat,democrat,we earned about the same amount,1,0.0,
1276,1969416,republican,republican,partner earned more,1,1.0,0.0
1277,1970216,democrat,democrat,i earned more,1,1.0,1.0
1278,1972476,no preference,democrat,partner earned more,0,1.0,0.0
1279,1974466,democrat,democrat,partner earned more,1,1.0,0.0
1280,1975205,democrat,republican,we earned about the same amount,0,0.0,
1281,1977621,democrat,republican,i earned more,0,1.0,1.0
1282,1978511,republican,republican,i earned more,1,1.0,1.0
1283,1982391,no preference,democrat,i earned more,0,1.0,1.0
1284,1984436,republican,republican,partner earned more,1,1.0,0.0
1285,1985391,republican,republican,i earned more,1,1.0,1.0
1286,1986571,republican,republican,partner earned more,1,1.0,0.0
1287,1989521,democrat,democrat,i earned more,1,1.0,1.0
1288,1990566,democrat,democrat,i earned more,1,1.0,1.0
1289,1992601,democrat,democrat,i earned more,1,1.0,1.0
1290,1993565,democrat,democrat,partner earned more,1,1.0,0.0
1291,1995622,democrat,democrat,refused,1,,
1292,1998801,democrat,democrat,i earned more,1,1.0,1.0
1293,1999591,independent,republican,partner earned more,0,1.0,0.0
1294,2000641,democrat,democrat,partner earned more,1,1.0,0.0
1295,2002381,no preference,democrat,i earned more,0,1.0,1.0
1296,2003516,democrat,democrat,we earned about the same amount,1,0.0,
1297,2009245,independent,republican,partner earned more,0,1.0,0.0
1298,2013526,democrat,democrat,we earned about the same amount,1,0.0,
1299,2015255,independent,democrat,partner earned more,0,1.0,0.0
1300,2016761,republican,republican,partner earned more,1,1.0,0.0
1301,2017286,no preference,democrat,i earned more,0,1.0,1.0
1302,2018495,democrat,democrat,partner earned more,1,1.0,0.0
1303,2020261,no preference,republican,partner earned more,0,1.0,0.0
1304,2023291,independent,republican,i earned more,0,1.0,1.0
1305,2025423,democrat,democrat,we earned about the same amount,1,0.0,
1306,2026446,democrat,democrat,partner earned more,1,1.0,0.0
1307,2027521,democrat,republican,i earned more,0,1.0,1.0
1308,2028576,democrat,democrat,partner earned more,1,1.0,0.0
1309,2029496,independent,republican,i earned more,0,1.0,1.0
1310,2030381,no preference,republican,i earned more,0,1.0,1.0
1311,2031541,democrat,democrat,i earned more,1,1.0,1.0
1312,2032535,no preference,republican,i earned more,0,1.0,1.0
1313,2033463,republican,republican,i earned more,1,1.0,1.0
1314,2034526,independent,democrat,i earned more,0,1.0,1.0
1315,2036461,independent,republican,i earned more,0,1.0,1.0
1316,2037441,independent,democrat,we earned about the same amount,0,0.0,
1317,2038275,no preference,democrat,i earned more,0,1.0,1.0
1318,2039531,democrat,democrat,we earned about the same amount,1,0.0,
1319,2040821,"another party, please specify",republican,partner earned more,0,1.0,0.0
1320,2041791,democrat,democrat,i earned more,1,1.0,1.0
1321,2045781,no preference,other,i earned more,0,1.0,1.0
1322,2047493,democrat,democrat,we earned about the same amount,1,0.0,
1323,2049245,republican,republican,we earned about the same amount,1,0.0,
1324,2052541,independent,republican,partner earned more,0,1.0,0.0
1325,2053443,no preference,democrat,i earned more,0,1.0,1.0
1326,2055481,democrat,democrat,i earned more,1,1.0,1.0
1327,2059581,independent,democrat,partner earned more,0,1.0,0.0
1328,2062511,republican,republican,partner earned more,1,1.0,0.0
1329,2063205,independent,democrat,i earned more,0,1.0,1.0
1330,2064651,republican,republican,partner earned more,1,1.0,0.0
1331,2065431,no preference,other,partner earned more,0,1.0,0.0
1332,2066551,democrat,democrat,i earned more,1,1.0,1.0
1333,2067411,independent,republican,i earned more,0,1.0,1.0
1334,2068206,democrat,other,refused,0,,
1335,2069261,republican,republican,partner earned more,1,1.0,0.0
1336,2070361,democrat,democrat,i earned more,1,1.0,1.0
1337,2071506,independent,democrat,i earned more,0,1.0,1.0
1338,2072195,independent,republican,partner earned more,0,1.0,0.0
1339,2073466,democrat,democrat,i earned more,1,1.0,1.0
1340,2075404,independent,democrat,i earned more,0,1.0,1.0
1341,2076271,no preference,republican,partner earned more,0,1.0,0.0
1342,2077215,no preference,democrat,we earned about the same amount,0,0.0,
1343,2078631,no preference,republican,partner earned more,0,1.0,0.0
1344,2079721,republican,republican,i earned more,1,1.0,1.0
1345,2080896,independent,democrat,partner earned more,0,1.0,0.0
1346,2083271,republican,republican,partner earned more,1,1.0,0.0
1347,2084411,no preference,democrat,refused,0,,
1348,2086556,democrat,democrat,we earned about the same amount,1,0.0,
1349,2088471,no preference,democrat,i earned more,0,1.0,1.0
1350,2089361,democrat,republican,i earned more,0,1.0,1.0
1351,2091581,independent,democrat,i earned more,0,1.0,1.0
1352,2092496,democrat,republican,i earned more,0,1.0,1.0
1353,2093501,democrat,democrat,i earned more,1,1.0,1.0
1354,2095281,democrat,democrat,partner earned more,1,1.0,0.0
1355,2096536,democrat,democrat,we earned about the same amount,1,0.0,
1356,2097411,democrat,democrat,i earned more,1,1.0,1.0
1357,2098515,independent,other,partner earned more,0,1.0,0.0
1358,2099831,democrat,democrat,i earned more,1,1.0,1.0
1359,2100743,independent,democrat,partner earned more,0,1.0,0.0
1360,2101416,no preference,republican,i earned more,0,1.0,1.0
1361,2103296,democrat,democrat,i earned more,1,1.0,1.0
1362,2105421,no preference,republican,i earned more,0,1.0,1.0
1363,2107491,democrat,democrat,we earned about the same amount,1,0.0,
1364,2108781,republican,republican,i earned more,1,1.0,1.0
1365,2109285,no preference,democrat,partner earned more,0,1.0,0.0
1366,2110451,republican,republican,partner earned more,1,1.0,0.0
1367,2111623,democrat,democrat,i earned more,1,1.0,1.0
1368,2112291,democrat,republican,partner earned more,0,1.0,0.0
1369,2114411,no preference,other,partner earned more,0,1.0,0.0
1370,2117621,democrat,democrat,we earned about the same amount,1,0.0,
1371,2118245,democrat,democrat,i earned more,1,1.0,1.0
1372,2119791,no preference,republican,i earned more,0,1.0,1.0
1373,2120526,democrat,democrat,partner earned more,1,1.0,0.0
1374,2121436,democrat,democrat,partner earned more,1,1.0,0.0
1375,2124215,independent,democrat,partner earned more,0,1.0,0.0
1376,2125215,democrat,democrat,partner earned more,1,1.0,0.0
1377,2127441,republican,republican,we earned about the same amount,1,0.0,
1378,2128441,democrat,democrat,partner earned more,1,1.0,0.0
1379,2130225,republican,republican,i earned more,1,1.0,1.0
1380,2131426,democrat,democrat,we earned about the same amount,1,0.0,
1381,2134466,democrat,democrat,partner earned more,1,1.0,0.0
1382,2137436,no preference,republican,i earned more,0,1.0,1.0
1383,2140561,democrat,democrat,i earned more,1,1.0,1.0
1384,2142591,democrat,democrat,partner earned more,1,1.0,0.0
1385,2143405,democrat,republican,i earned more,0,1.0,1.0
1386,2144501,no preference,republican,i earned more,0,1.0,1.0
1387,2145295,democrat,democrat,partner earned more,1,1.0,0.0
1388,2146361,independent,democrat,i earned more,0,1.0,1.0
1389,2147491,no preference,democrat,i earned more,0,1.0,1.0
1390,2149736,democrat,democrat,i earned more,1,1.0,1.0
1391,2150511,republican,republican,partner earned more,1,1.0,0.0
1392,2151631,no preference,republican,i earned more,0,1.0,1.0
1393,2153601,no preference,republican,partner earned more,0,1.0,0.0
1394,2154365,no preference,democrat,refused,0,,
1395,2155561,republican,republican,partner earned more,1,1.0,0.0
1396,2156394,democrat,democrat,partner earned more,1,1.0,0.0
1397,2159315,democrat,democrat,i earned more,1,1.0,1.0
1398,2160635,independent,democrat,i earned more,0,1.0,1.0
1399,2161732,democrat,democrat,i earned more,1,1.0,1.0
1400,2162822,democrat,democrat,partner earned more,1,1.0,0.0
1401,2163291,republican,republican,partner earned more,1,1.0,0.0
1402,2164622,democrat,democrat,i earned more,1,1.0,1.0
1403,2165591,republican,republican,partner earned more,1,1.0,0.0
1404,2167261,democrat,republican,partner earned more,0,1.0,0.0
1405,2168301,no preference,democrat,partner earned more,0,1.0,0.0
1406,2169386,democrat,democrat,i earned more,1,1.0,1.0
1407,2170641,no preference,republican,we earned about the same amount,0,0.0,
1408,2171371,republican,republican,i earned more,1,1.0,1.0
1409,2172526,democrat,democrat,i earned more,1,1.0,1.0
1410,2173235,republican,republican,partner earned more,1,1.0,0.0
1411,2175365,democrat,democrat,partner earned more,1,1.0,0.0
1412,2176301,no preference,democrat,refused,0,,
1413,2177596,independent,democrat,i earned more,0,1.0,1.0
1414,2178396,democrat,republican,i earned more,0,1.0,1.0
1415,2179636,democrat,democrat,i earned more,1,1.0,1.0
1416,2180411,republican,republican,we earned about the same amount,1,0.0,
1417,2181421,independent,democrat,i earned more,0,1.0,1.0
1418,2183361,democrat,democrat,i earned more,1,1.0,1.0
1419,2184591,democrat,democrat,partner earned more,1,1.0,0.0
1420,2187416,republican,republican,partner earned more,1,1.0,0.0
1421,2188581,democrat,democrat,partner earned more,1,1.0,0.0
1422,2190381,democrat,republican,partner earned more,0,1.0,0.0
1423,2192852,republican,republican,partner earned more,1,1.0,0.0
1424,2193195,democrat,republican,partner earned more,0,1.0,0.0
1425,2194621,democrat,democrat,i earned more,1,1.0,1.0
1426,2195781,no preference,democrat,partner earned more,0,1.0,0.0
1427,2196501,democrat,democrat,i earned more,1,1.0,1.0
1428,2197361,independent,democrat,i earned more,0,1.0,1.0
1429,2198686,democrat,democrat,partner earned more,1,1.0,0.0
1430,2199575,no preference,democrat,partner earned more,0,1.0,0.0
1431,2200651,democrat,republican,i earned more,0,1.0,1.0
1432,2201486,democrat,democrat,partner earned more,1,1.0,0.0
1433,2203446,independent,republican,i earned more,0,1.0,1.0
1434,2204281,republican,republican,we earned about the same amount,1,0.0,
1435,2205832,democrat,democrat,we earned about the same amount,1,0.0,
1436,2206256,independent,democrat,partner earned more,0,1.0,0.0
1437,2207591,no preference,democrat,partner earned more,0,1.0,0.0
1438,2208621,no preference,republican,i earned more,0,1.0,1.0
1439,2209421,no preference,republican,i earned more,0,1.0,1.0
1440,2211311,independent,republican,i earned more,0,1.0,1.0
1441,2212616,no preference,democrat,i earned more,0,1.0,1.0
1442,2218261,democrat,democrat,partner earned more,1,1.0,0.0
1443,2219255,democrat,democrat,partner earned more,1,1.0,0.0
1444,2220321,no preference,democrat,partner earned more,0,1.0,0.0
1445,2221291,republican,republican,partner earned more,1,1.0,0.0
1446,2222425,democrat,democrat,partner earned more,1,1.0,0.0
1447,2223581,democrat,democrat,partner earned more,1,1.0,0.0
1448,2224215,democrat,democrat,partner earned more,1,1.0,0.0
1449,2226231,democrat,democrat,i earned more,1,1.0,1.0
1450,2227296,independent,democrat,partner earned more,0,1.0,0.0
1451,2228436,independent,democrat,partner earned more,0,1.0,0.0
1452,2229421,no preference,democrat,partner earned more,0,1.0,0.0
1453,2230711,no preference,democrat,i earned more,0,1.0,1.0
1454,2232496,democrat,democrat,partner earned more,1,1.0,0.0
1455,2235561,democrat,republican,i earned more,0,1.0,1.0
1456,2237225,democrat,democrat,i earned more,1,1.0,1.0
1457,2238361,independent,republican,i earned more,0,1.0,1.0
1458,2242616,democrat,democrat,partner earned more,1,1.0,0.0
1459,2246691,democrat,democrat,i earned more,1,1.0,1.0
1460,2247501,republican,republican,partner earned more,1,1.0,0.0
1461,2249411,democrat,democrat,i earned more,1,1.0,1.0
1462,2250596,independent,republican,we earned about the same amount,0,0.0,
1463,2252496,democrat,democrat,partner earned more,1,1.0,0.0
1464,2256431,democrat,democrat,we earned about the same amount,1,0.0,
1465,2260661,independent,republican,i earned more,0,1.0,1.0
1466,2266405,republican,democrat,i earned more,0,1.0,1.0
1467,2268411,democrat,republican,i earned more,0,1.0,1.0
1468,2270851,republican,republican,i earned more,1,1.0,1.0
1469,2272671,democrat,democrat,refused,1,,
1470,2273691,no preference,democrat,i earned more,0,1.0,1.0
1471,2274225,democrat,democrat,we earned about the same amount,1,0.0,
1472,2276244,democrat,democrat,partner earned more,1,1.0,0.0
1473,2277506,democrat,democrat,i earned more,1,1.0,1.0
1474,2278553,independent,democrat,partner earned more,0,1.0,0.0
1475,2280655,no preference,democrat,i earned more,0,1.0,1.0
1476,2281616,democrat,democrat,partner earned more,1,1.0,0.0
1477,2282431,democrat,republican,partner earned more,0,1.0,0.0
1478,2285351,democrat,republican,i earned more,0,1.0,1.0
1479,2286421,republican,republican,i earned more,1,1.0,1.0
1480,2287554,democrat,republican,i earned more,0,1.0,1.0
1481,2288511,independent,democrat,we earned about the same amount,0,0.0,
1482,2289671,democrat,democrat,partner earned more,1,1.0,0.0
1483,2290306,"another party, please specify",democrat,partner earned more,0,1.0,0.0
