,caseid_new,children_in_hh,age_difference,race_gap,religious_gap,edu_gap,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,married_w1_married,married_w1_not married,age_gap_bin_0 to 3,age_gap_bin_11 to 20,age_gap_bin_4 to 5,age_gap_bin_6 to 10,age_gap_bin_>=20,same_sex_couple_different sex couple,same_sex_couple_same-sex couple,edu_gap_bin_0 to 2,edu_gap_bin_3 to 4,edu_gap_bin_5 to 6,edu_gap_bin_>6,parental_approval_approve,parental_approval_dont_approve,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor,age_when_met,family_size,region,metro,region_midwest,region_northeast,region_south,region_west,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more,relationship_quality_w1,relationship_len_cat
2547,3930426,0,10.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,30.0,2.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2548,3932306,0,3.0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,27.0,5.0,2,0,1,0,0,0,no preference,republican,i earned more,0,1.0,1.0,poor,bottom_quartile
2549,3933552,0,8.0,0,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,9.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,51.0,0.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
2550,3935335,0,7.0,1,1,7.0,0,0,0,0,0,0,1,1,0,0,0,0,2,2.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,32.0,0.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
2551,3936511,0,2.0,0,0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,3,16.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,40.0,0.0,3,1,0,1,0,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,second_quartile
2552,3937436,0,5.0,1,1,0.0,0,0,0,0,0,0,1,1,0,1,0,0,3,10.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,38.0,2.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,good,second_quartile
2553,3941351,2,1.0,1,1,2.0,0,0,1,1,0,0,0,1,0,0,0,0,3,22.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14.0,4.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2554,3945453,0,4.0,1,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,2,13.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,35.0,12.0,0,0,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
2555,3946295,0,1.0,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,29.0,0.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,good,bottom_quartile
2556,3949583,0,1.0,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,2,11.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,52.0,20.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2557,3950465,1,1.0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,29.0,1.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
2558,3952431,0,4.0,1,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,26.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,22.0,2.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,poor,third_quartile
2559,3953206,1,1.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,14.0,1.0,2,1,1,0,0,0,independent,democrat,we earned about the same amount,0,0.0,,excellent,second_quartile
2560,3954341,7,2.0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,2.0,3,0,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
2561,3957226,0,1.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,20.0,15.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
2562,3958341,1,1.0,0,1,1.0,0,0,1,0,1,1,0,0,0,0,0,0,3,19.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,15.0,0.0,1,1,0,0,0,1,no preference,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
2563,3959235,0,5.0,1,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,2.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,21.0,6.0,3,1,0,1,0,0,no preference,republican,partner earned more,0,1.0,0.0,good,bottom_quartile
2564,3960301,1,4.0,0,1,3.0,0,0,0,0,0,0,1,1,1,0,0,0,3,12.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,23.0,0.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2565,3962581,0,0.0,0,0,5.0,0,0,1,0,0,1,0,1,0,0,0,0,3,46.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16.0,0.0,2,0,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,good,top_quartile
2566,3965421,1,6.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,4.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,third_quartile
2567,3968596,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,54.0,5.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
2568,3971256,0,11.0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,20.0,1.0,0,0,0,0,1,0,independent,other,i earned more,0,1.0,1.0,fair,bottom_quartile
2569,3974261,0,17.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,20.0,0.0,2,1,1,0,0,0,republican,democrat,we earned about the same amount,0,0.0,,good,second_quartile
2570,3975505,0,6.0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,48.0,0.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,fair,bottom_quartile
2571,3976383,1,8.0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,36.0,0.0,2,1,1,0,0,0,independent,democrat,partner earned more,0,1.0,0.0,good,bottom_quartile
2572,3977691,0,19.0,1,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,36.0,0.0,2,1,1,0,0,0,republican,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
2573,3979235,0,1.0,1,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,22.0,3.0,1,1,0,0,0,1,independent,democrat,i earned more,0,1.0,1.0,good,bottom_quartile
2574,3980413,0,6.0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,33.0,1.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
2575,3981321,2,2.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,13.0,4.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,good,second_quartile
2576,3982235,1,1.0,0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.45,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,22.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,fair,bottom_quartile
2577,3984371,0,10.0,1,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,30.0,3.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,second_quartile
2578,3986455,0,1.0,1,1,3.0,0,0,0,0,0,0,0,0,1,1,0,0,2,20.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,30.0,2.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
2579,3987371,2,6.0,0,0,8.5,0,0,0,0,0,0,0,1,0,0,0,0,1,19.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,22.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
2580,3989245,0,1.0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,2,9.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,16.0,1.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
2581,3990426,0,21.0,0,1,1.0,0,1,1,0,0,0,0,1,0,0,0,0,3,15.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,republican,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
2582,3991391,2,5.0,0,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,26.0,0.0,3,0,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,third_quartile
2583,3993486,0,16.0,0,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,45.0,6.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,fair,bottom_quartile
2584,3994301,1,1.0,0,1,0.0,0,0,1,1,0,0,0,1,0,0,0,0,3,15.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,0.0,2,0,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,second_quartile
2585,3995436,0,2.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,27.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
2586,3996271,2,4.0,0,1,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,6.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,23.0,2.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,fair,bottom_quartile
2587,3997265,0,4.0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,2,8.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,19.0,6.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
2588,3998541,0,3.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25.0,1.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,excellent,top_quartile
2589,3999403,0,7.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,39.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
2590,4000465,0,0.0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,46.0,10.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
2591,4001391,2,6.0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,29.0,5.0,2,1,1,0,0,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,second_quartile
2592,4005581,0,6.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,39.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,23.0,3.0,3,1,0,1,0,0,republican,other,partner earned more,0,1.0,0.0,excellent,top_quartile
2593,4006641,3,11.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,45.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24.0,3.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,fair,top_quartile
2594,4007271,0,1.0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,4.0,1,1,0,0,0,1,no preference,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
2595,4009326,0,1.0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,29.0,0.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
2596,4010416,0,10.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,30.0,10.0,2,1,1,0,0,0,independent,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
2597,4011225,0,3.0,0,0,3.0,0,0,1,0,0,0,0,1,1,0,0,0,3,9.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,18.0,3.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
2598,4013336,0,5.0,0,1,2.0,0,0,0,0,0,0,0,1,0,1,0,0,2,17.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,21.0,0.0,1,1,0,0,0,1,no preference,democrat,partner earned more,0,1.0,0.0,fair,second_quartile
2599,4014721,0,3.0,0,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,2,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,61.0,6.0,2,1,1,0,0,0,democrat,democrat,we earned about the same amount,1,0.0,,fair,second_quartile
2600,4016605,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,42.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,23.0,1.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,top_quartile
2601,4018584,0,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,2,36.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,27.0,15.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,fair,top_quartile
2602,4020486,0,5.0,0,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,32.0,0.0,1,1,0,0,0,1,independent,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
2603,4021321,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,3,,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,top_quartile
2604,4027356,3,3.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,24.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1.0,2,0,1,0,0,0,no preference,democrat,partner earned more,0,1.0,0.0,excellent,third_quartile
2605,4028461,0,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,35.0,2.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
2606,4031246,0,4.0,0,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,23.0,6.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
2607,4032561,0,13.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,22.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,39.0,1.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,good,third_quartile
2608,4037586,0,11.0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,42.0,10.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,fair,third_quartile
2609,4040561,0,3.0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,28.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
2610,4041271,0,1.0,0,0,2.0,0,0,1,0,0,0,1,1,0,0,0,0,3,14.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,45.0,0,1,0,0,1,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,second_quartile
2611,4042195,1,1.0,0,0,2.0,1,0,1,0,0,0,0,1,0,0,0,0,3,1.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,5.0,3,1,0,1,0,0,independent,republican,i earned more,0,1.0,1.0,excellent,bottom_quartile
2612,4043671,0,23.0,0,1,3.0,0,0,0,0,0,0,0,1,0,1,0,0,2,12.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,55.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
2613,4044591,0,13.0,0,1,0.0,0,1,0,1,0,0,0,1,0,0,0,0,3,9.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,57.0,4.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,good,bottom_quartile
2614,4045235,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,21.0,4.0,0,0,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
2615,4047271,0,4.0,0,0,0.0,0,0,1,1,0,1,0,1,0,0,0,0,4,18.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,13.0,2.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
2616,4048611,0,0.0,0,1,1.0,0,0,1,1,0,1,0,1,1,0,0,0,5,45.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,17.0,4.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,very poor,top_quartile
2617,4050291,0,1.0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,13.0,26.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
2618,4051576,0,3.0,0,1,0.0,0,0,0,0,0,0,1,1,0,1,0,0,3,21.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,41.0,0.0,0,0,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
2619,4052346,0,9.0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,33.0,0.0,2,1,1,0,0,0,democrat,democrat,we earned about the same amount,1,0.0,,good,bottom_quartile
2620,4054305,0,11.0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21.0,5.0,3,0,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
2621,4055261,2,2.0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2622,4056536,0,2.0,0,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,30.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,28.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
2623,4057293,1,14.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,28.0,0.0,1,1,0,0,0,1,no preference,republican,partner earned more,0,1.0,0.0,excellent,bottom_quartile
2624,4059602,0,0.0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0,0,3,46.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,17.0,5.0,1,1,0,0,0,1,democrat,republican,i earned more,0,1.0,1.0,fair,top_quartile
2625,4061201,2,5.0,0,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,12.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,12.0,5.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,good,second_quartile
2626,4064361,2,6.0,0,0,6.5,0,1,0,0,0,0,0,1,1,0,0,0,3,25.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,16.0,5.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,fair,third_quartile
2627,4065491,0,3.0,0,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,2,29.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,1.0,1,1,0,0,0,1,independent,democrat,i earned more,0,1.0,1.0,excellent,third_quartile
2628,4066436,0,11.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,5.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,34.0,1.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,good,bottom_quartile
2629,4067321,1,3.0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,19.0,3.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
2630,4069331,0,3.0,0,0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,4,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,25.0,1.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
2631,4071353,1,2.0,0,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,3,17.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,17.0,0.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
2632,4072283,1,10.0,0,1,1.0,0,1,0,0,0,0,1,1,0,0,0,0,3,3.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,27.0,5.0,2,1,1,0,0,0,republican,republican,i earned more,1,1.0,1.0,excellent,bottom_quartile
2633,4073291,2,1.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,2,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,3.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
2634,4074333,0,0.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,26.0,0.0,1,1,0,0,0,1,no preference,other,partner earned more,0,1.0,0.0,good,second_quartile
2635,4076391,2,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,26.0,0.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,excellent,second_quartile
2636,4077433,1,7.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,41.0,6.0,1,1,0,0,0,1,no preference,republican,partner earned more,0,1.0,0.0,good,bottom_quartile
2637,4078261,1,6.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,3.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
2638,4080471,1,2.0,0,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,25.0,10.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,fair,third_quartile
