,caseid_new,married_w1,children_in_hh,age_difference,age_gap_bin_0_to_3,age_gap_bin_4_to_5,age_gap_bin_6_to_10,age_gap_bin_11_to_20,age_gap_bin_>=20,race_gap,religious_gap,same_sex_couple,parental_approval,edu_gap,edu_gap_bin_0_to_2,edu_gap_bin_3_to_4,edu_gap_bin_5_to_6,edu_gap_bin_>6,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor
136,225516,0,0,23.0,0,0,0,0,1,0,1,1,0,4.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,35.0,0,1,0,0,0,0
137,226381,1,0,4.0,0,1,0,0,0,0,0,1,1,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,10.0,0,1,0,0,0,0
138,228741,1,0,11.0,0,0,0,1,0,1,1,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,1,1,0,0,0,0
139,229666,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,21.0,0,0,0,1,0,0
140,230271,1,2,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,13.0,0,0,0,1,0,0
141,230651,1,0,14.0,0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,38.0,1,1,0,0,0,0
142,231421,1,0,0.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,29.0,0,1,0,0,0,0
143,233441,1,1,6.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,25.0,0,1,0,0,0,0
144,236195,0,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,1,0,0
145,236456,0,0,7.0,0,0,1,0,0,1,0,1,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4,11.0,0,1,0,0,0,0
146,239561,1,0,0.0,1,0,0,0,0,0,1,0,1,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,46.0,0,1,0,0,0,0
147,242355,0,0,11.0,0,0,0,1,0,0,1,0,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,5.75,0,0,0,1,0,0
148,244431,1,0,3.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.0,0,0,0,1,0,0
149,245671,1,0,7.0,0,0,1,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,50.0,0,0,0,1,0,0
150,246531,1,0,6.0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.0,0,1,0,0,0,0
151,247475,0,0,4.0,0,1,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.0,0,0,0,1,0,0
152,249441,1,2,2.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,28.0,0,0,0,1,0,0
153,250546,1,2,7.0,0,0,1,0,0,0,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,18.0,0,1,0,0,0,0
154,251822,1,0,6.0,0,0,1,0,0,0,1,0,0,8.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,58.0,1,1,0,0,0,0
155,253483,0,0,9.0,0,0,1,0,0,1,1,1,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,10.0,0,0,0,1,0,0
156,254236,0,0,0.0,1,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0
157,255375,0,0,24.0,0,0,0,0,1,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,1,0,0
158,256696,1,0,8.0,0,0,1,0,0,0,1,1,0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,25.0,0,1,0,0,0,0
159,257822,1,0,2.0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,5,65.0,1,1,0,0,0,0
160,259495,1,0,1.0,1,0,0,0,0,0,1,1,1,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,8.0,0,1,0,0,0,0
161,260461,1,1,4.0,0,1,0,0,0,0,1,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.0,0,0,0,1,0,0
162,261591,1,0,13.0,0,0,0,1,0,0,0,0,0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,27.0,0,1,0,0,0,0
163,262566,1,0,3.0,1,0,0,0,0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.0,0,0,0,1,0,0
164,266436,1,0,0.0,1,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,19.0,0,1,0,0,0,0
165,267361,1,3,1.0,1,0,0,0,0,1,0,0,0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,0,0,0,0
166,269331,1,1,0.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,4,18.0,0,1,0,0,0,0
167,270225,0,0,2.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2.05,0,0,0,1,0,0
168,271623,0,0,10.0,0,0,1,0,0,0,0,1,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37.0,0,1,0,0,0,0
169,272616,0,0,6.0,0,0,1,0,0,0,0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.0,0,0,0,1,0,0
170,273431,1,1,0.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,20.0,0,0,1,0,0,0
171,273651,1,0,5.0,0,1,0,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,36.0,0,1,0,0,0,0
172,274536,0,0,0.0,1,0,0,0,0,0,1,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,29.0,0,1,0,0,0,0
173,275653,0,0,6.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49.0,0,1,0,0,0,0
174,277391,1,0,4.0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.0,0,1,0,0,0,0
175,278413,0,0,1.0,1,0,0,0,0,0,1,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0.75,0,0,0,1,0,0
176,279534,1,0,3.0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,17.0,0,0,1,0,0,0
177,282691,1,0,2.0,1,0,0,0,0,0,1,0,0,8.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,48.0,0,1,0,0,0,0
178,283386,1,0,7.0,0,0,1,0,0,0,0,1,0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,0,1,0,0,0,0
179,284426,0,1,11.0,0,0,0,1,0,1,1,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,1,0,0
180,285261,1,1,16.0,0,0,0,1,0,0,1,0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,10.0,0,1,0,0,0,0
181,286556,0,0,6.0,0,0,1,0,0,0,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.0,0,1,0,0,0,0
182,287496,0,0,7.0,0,0,1,0,0,1,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
183,288666,1,0,7.0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,10.0,0,1,0,0,0,0
184,289486,0,1,1.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,15.0,0,0,1,0,0,0
185,290531,1,4,3.0,1,0,0,0,0,0,1,0,1,7.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,28.0,0,1,0,0,0,0
186,291286,0,0,3.0,1,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,10.0,0,1,0,0,0,0
187,293336,0,3,11.0,0,0,0,1,0,0,1,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19.0,0,1,0,0,0,0
188,295531,1,0,,0,0,0,0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35.0,0,1,0,0,0,0
189,296851,1,0,13.0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55.0,0,1,0,0,0,0
190,297285,0,0,5.0,0,1,0,0,0,0,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1.5,0,0,0,0,0,1
191,298551,1,0,0.0,1,0,0,0,0,1,1,0,0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,42.0,0,1,0,0,0,0
192,301251,1,0,4.0,0,1,0,0,0,0,1,0,1,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,9.0,0,0,0,1,0,0
193,303195,0,0,3.0,1,0,0,0,0,1,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
194,304561,1,0,23.0,0,0,0,0,1,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1,0,0,0,0
195,305321,1,1,1.0,1,0,0,0,0,1,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1,0,0,0,0
196,306336,1,0,8.0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,0,1,0,0,0,0
197,307423,0,6,9.0,0,0,1,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.75,0,1,0,0,0,0
198,307461,1,0,2.0,1,0,0,0,0,0,1,0,1,7.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3,36.0,0,1,0,0,0,0
199,309276,0,0,8.0,0,0,1,0,0,0,0,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,3.5,0,0,0,1,0,0
200,311251,1,0,0.0,1,0,0,0,0,1,1,0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,0,1,0,0
201,312373,0,0,6.0,0,0,1,0,0,0,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,2.5,0,0,0,1,0,0
202,314341,1,2,8.0,0,0,1,0,0,1,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,17.0,0,0,0,1,0,0
203,320631,1,0,4.0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.0,0,0,0,1,0,0
204,321421,1,0,2.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,27.0,0,0,0,1,0,0
205,322421,1,1,0.0,1,0,0,0,0,1,1,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,21.0,0,0,0,1,0,0
206,323481,1,0,3.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,31.0,0,1,0,0,0,0
207,326341,1,1,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.0,0,1,0,0,0,0
208,328341,1,2,3.0,1,0,0,0,0,1,1,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,14.0,0,0,0,1,0,0
209,329551,1,0,4.0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,31.0,0,0,0,1,0,0
210,330496,0,0,3.0,1,0,0,0,0,0,0,1,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35.0,0,1,0,0,0,0
211,331691,1,0,0.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,52.0,1,0,0,1,0,0
212,332401,1,2,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25.0,0,1,0,0,0,0
213,333541,1,0,10.0,0,0,1,0,0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,12.0,0,0,0,1,0,0
214,335326,0,2,6.0,0,0,1,0,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,6.5,0,1,0,0,0,0
215,336205,0,0,0.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,7.0,0,1,0,0,0,0
216,337581,1,0,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43.0,0,1,0,0,0,0
217,338546,0,0,6.0,0,0,1,0,0,1,0,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39.0,0,0,0,1,0,0
218,341391,1,3,0.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5.0,0,0,0,1,0,0
219,342596,0,0,8.0,0,0,1,0,0,1,0,1,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.0,0,0,0,1,0,0
220,343421,1,0,1.0,1,0,0,0,0,0,1,0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.0,0,1,0,0,0,0
221,344396,0,0,2.0,1,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0
222,345491,1,1,4.0,0,1,0,0,0,0,1,0,0,9.5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,3,12.0,0,0,0,0,1,0
223,346371,1,2,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.0,0,1,0,0,0,0
224,347716,0,0,27.0,0,0,0,0,1,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,22.0,0,0,0,1,0,0
225,348456,0,1,1.0,1,0,0,0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9.0,0,0,0,1,0,0
226,350771,1,0,1.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61.0,0,1,0,0,0,0
227,351405,0,0,17.0,0,0,0,1,0,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0.75,0,0,0,1,0,0
228,352336,1,0,1.0,1,0,0,0,0,0,1,1,0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,20.0,0,1,0,0,0,0
229,353285,1,0,0.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,16.0,0,1,0,0,0,0
230,354331,1,1,5.0,0,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,13.0,0,0,0,1,0,0
231,355771,1,0,2.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,65.0,0,1,0,0,0,0
232,358321,1,0,19.0,0,0,0,1,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1,0,0,0,0
233,359511,1,0,8.0,0,0,1,0,0,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0,0,0,1,0,0
234,360291,1,0,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,14.0,0,0,0,0,0,0
235,361593,0,0,19.0,0,0,0,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,12.0,1,1,0,0,0,0
236,362491,1,0,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4,39.0,0,1,0,0,0,0
237,363761,1,0,5.0,0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,66.0,0,1,0,0,0,0
238,364365,0,0,1.0,1,0,0,0,0,1,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,9.0,0,1,0,0,0,0
239,367471,1,0,8.0,0,0,1,0,0,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,0,0,0,0,0,1
240,368611,1,0,4.0,0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,51.0,0,1,0,0,0,0
241,370713,1,0,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43.0,0,0,1,0,0,0
242,371551,1,1,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,38.0,0,0,0,1,0,0
243,374391,1,0,4.0,0,1,0,0,0,1,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,16.0,0,0,0,1,0,0
244,375351,1,3,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.0,0,0,0,0,0,1
245,375486,0,0,10.0,0,0,1,0,0,1,1,1,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0,1,0,0,0,0
246,378221,1,0,1.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
247,379781,1,0,8.0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5.0,1,1,0,0,0,0
248,380351,1,5,14.0,0,0,0,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,15.0,1,1,0,0,0,0
249,381295,1,0,12.0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0,1,0,0,0,0
250,383281,1,2,1.0,1,0,0,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,14.0,0,1,0,0,0,0
251,385491,1,2,1.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,26.0,0,0,0,1,0,0
252,386546,0,3,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.0,0,1,0,0,0,0
253,388731,1,0,1.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59.0,0,1,0,0,0,0
254,389541,1,0,4.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,33.0,0,0,0,1,0,0
255,390431,1,3,4.0,0,1,0,0,0,1,1,0,1,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,13.0,0,1,0,0,0,0
256,392315,1,0,6.0,0,0,1,0,0,0,1,0,0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.45,0,0,1,0,0,0
257,392341,1,1,5.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,17.0,0,1,0,0,0,0
258,393591,1,0,2.0,1,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,48.0,0,1,0,0,0,0
259,396291,1,1,1.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,16.0,0,1,0,0,0,0
260,399361,1,2,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,20.0,0,1,0,0,0,0
261,401561,1,0,12.0,0,0,0,1,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,16.0,0,0,0,1,0,0
262,405782,0,0,0.0,1,0,0,0,0,0,0,0,0,7.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,6.5,0,1,0,0,0,0
263,406672,0,0,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.75,0,1,0,0,0,0
264,412281,1,0,10.0,0,0,1,0,0,0,1,0,0,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4.5,0,0,1,0,0,0
265,413606,1,0,1.0,1,0,0,0,0,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32.0,0,1,0,0,0,0
266,414721,1,0,1.0,1,0,0,0,0,0,0,0,0,6.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,56.0,0,1,0,0,0,0
267,420285,0,0,10.0,0,0,1,0,0,0,1,0,0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.5,0,1,0,0,0,0
268,421436,1,0,3.0,1,0,0,0,0,0,1,1,1,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,0,1,0,0,0,0
269,422485,0,0,18.0,0,0,0,1,0,1,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.0,0,0,1,0,0,0
270,423411,1,1,3.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,23.0,0,1,0,0,0,0
271,425381,1,1,1.0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,27.0,0,1,0,0,0,0
272,427821,1,0,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,70.0,0,1,0,0,0,0
273,429306,0,0,6.0,0,0,1,0,0,0,1,0,1,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.0,0,1,0,0,0,0
274,431851,1,0,24.0,0,0,0,0,1,0,0,0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,0,0,0,1,0,0
275,432411,1,2,1.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,24.0,0,0,0,1,0,0
276,433481,1,0,9.0,0,0,1,0,0,0,1,1,1,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,25.0,0,0,0,1,0,0
277,437831,1,0,10.0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,41.0,0,1,0,0,0,0
278,439271,1,0,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,0,0,0,0
279,440811,1,0,1.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,66.0,0,1,0,0,0,0
280,441341,1,3,0.0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,24.0,0,1,0,0,0,0
281,443301,1,0,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,0,1,0,0
282,444371,1,0,2.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20.0,0,0,0,1,0,0
283,445591,1,0,2.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0,0,1,0,0,0,0
284,448326,0,0,2.0,1,0,0,0,0,0,0,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0
285,449566,1,0,4.0,0,1,0,0,0,0,1,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22.0,0,1,0,0,0,0
286,450291,1,2,1.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,15.0,0,1,0,0,0,0
287,452446,0,0,1.0,1,0,0,0,0,0,1,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,20.0,0,0,0,1,0,0
288,453361,1,2,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,24.0,0,1,0,0,0,0
289,454456,0,0,17.0,0,0,0,1,0,0,0,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,0,0,0
290,455601,1,0,0.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0,0,1,0,0,0,0
291,458621,1,0,5.0,0,1,0,0,0,1,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,36.0,0,0,0,1,0,0
292,461511,1,0,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,41.0,0,1,0,0,0,0
293,465386,0,0,8.0,0,0,1,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,0,0,0,1,0,0
294,466852,0,0,0.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,11.0,0,0,0,1,0,0
295,468225,0,0,13.0,0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0.75,0,0,0,1,0,0
